,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1397,727,1,2,A.C,0.21284088715910912,0.36907044357955454,232.456,2422165.78,4534231.38,-4.49265671871964,161.48,69.2472,0.0
1398,728,1,2,A.C,0.06966757865156979,0.30086712265911825,86.42,637548.61,1223857.36,-1.224247640399689,72.461,38.2758,0.045
1399,728,1,2,B.C,0.1988355565816164,0.36545111162414157,154.573,754750.23,1354290.1,-1.5932376648984516,108.312,30.6005,0.0
1400,729,1,2,B.C,0.024799134907425465,0.253597900787046,177.97,1512663.6,2747277.91,-0.6743264200354653,82.854,77.2087,0.0
1401,729,1,2,A.C,0.046519297317991,0.26445798199232884,55.159,603684.49,1045926.22,-4.569346888569847,48.626,17.5543,0.0
1402,73,1,2,A.C,0.0014127717418219276,0.257901385870911,,42519.88,74733.98,-0.04634974523826169,34.917,-0.0,0.0
1403,73,1,2,B.C,0.16304941934067754,0.33871970967033876,219.893,1533576.87,3015987.97,-8.153871262587359,149.82,54.7721,0.034
1404,730,1,2,A.C,0.08248926913365723,0.29587963456682864,169.556,1308759.75,2781880.22,-7.475689541500424,147.092,83.5875,0.0
1405,730,1,2,B.C,0.002434677471501345,0.2558523387357507,6.45,105434.0,204133.47,-0.012457055863664563,0.398,5.08886,0.0
1406,731,1,2,A.C,0.011652273260750688,0.283287803297042,12.313,54450.94,115046.89,-0.33329780086002503,37.348,2.26413,0.0
1407,731,1,2,B.C,0.24441588567569852,0.3996696095045159,187.124,1538132.65,2712775.2,-1.1490011667277478,173.625,57.5468,0.204
1408,732,1,2,A.C,0.06128278109536041,0.2718630572143469,168.049,2121481.51,3368792.01,-3.1548477367741623,95.175,66.7356,0.0
1409,732,1,2,B.C,0.034178111438814086,0.2583107223860737,30.937,275498.88,506401.11,-0.1661409842166353,62.223,13.1378,0.0
